PolicyId,EnrollDate,CancelDate,MonthlyPremium
913609,2016-07-21,NULL,34.70
913527,2016-08-02,NULL,21.79
913896,2016-08-18,NULL,13.82
913878,2016-07-21,NULL,11.96
913910,2016-07-21,NULL,32.16
914377,2016-07-22,NULL,21.50
73106,2010-07-08,NULL,52.22
73541,2010-07-12,2016-03-10,39.72
73609,2010-07-12,NULL,27.30
73892,2010-07-14,NULL,43.21
74078,2010-07-15,NULL,61.07
914113,2016-08-06,NULL,15.23
914046,2016-07-22,2016-08-24,36.06
914245,2016-07-22,NULL,25.67
283217,2013-01-12,NULL,28.90
283314,2013-01-12,NULL,21.14
283318,2013-02-15,NULL,18.41
283449,2013-01-13,NULL,15.05
283485,2013-01-13,2016-10-15,19.67
283517,2013-01-13,NULL,26.02
653162,2015-05-12,NULL,27.40
653330,2015-04-09,NULL,13.79
653479,2015-04-09,NULL,16.79
653579,2015-04-09,NULL,28.51
653597,2015-04-09,NULL,15.20
653630,2015-04-09,NULL,34.94
653698,2015-04-09,NULL,33.12
274052,2012-12-11,NULL,19.29
274070,2012-12-11,2016-01-07,19.23
274102,2012-12-11,NULL,14.97
274188,2012-12-12,NULL,37.36
274202,2012-12-12,NULL,23.40
274270,2012-12-12,NULL,11.81
274277,2012-12-12,NULL,27.35
274388,2012-12-12,NULL,51.09
274688,2012-12-13,NULL,35.48
274788,2012-12-14,NULL,28.12
274974,2012-12-14,NULL,21.29
275024,2012-12-16,2016-09-21,27.09
275231,2012-12-16,NULL,18.81
275313,2012-12-19,NULL,43.77
275331,2013-01-14,NULL,12.44
275367,2012-12-17,NULL,31.63
523854,2014-08-08,NULL,28.97
523947,2014-08-09,2016-02-09,27.30
523961,2014-08-09,NULL,17.43
523979,2014-08-09,2016-02-11,41.96
524090,2014-08-09,NULL,20.05
524254,2014-08-09,NULL,15.14
526037,2014-08-13,NULL,30.11
526101,2014-08-13,NULL,23.74
526112,2014-08-13,NULL,20.14
526169,2014-09-02,NULL,32.26
526251,2014-08-13,NULL,25.80
645840,2015-04-01,2016-01-14,17.82
645890,2015-03-25,NULL,13.34
645922,2015-03-25,NULL,64.24
526401,2014-08-14,NULL,23.00
526537,2014-08-14,NULL,34.04
645990,2015-03-25,NULL,32.95
646022,2015-04-03,2016-02-11,33.33
526612,2014-09-15,2016-12-02,19.70
646122,2015-03-26,NULL,20.19
646197,2015-03-26,2016-12-27,11.84
526755,2014-08-14,NULL,19.84
526762,2014-08-14,NULL,23.28
526880,2014-08-14,NULL,31.20
526887,2014-08-14,NULL,25.01
646483,2015-03-26,NULL,11.80
646701,2015-03-27,NULL,21.29
527023,2014-08-15,NULL,30.84
527030,2014-08-15,NULL,10.33
175516,2011-12-20,NULL,35.34
175523,2011-12-20,NULL,21.90
175548,2011-12-21,NULL,14.16
175627,2011-12-21,NULL,30.16
175909,2011-12-22,NULL,63.10
176041,2011-12-22,NULL,36.40
176059,2011-12-22,NULL,16.29
176145,2011-12-23,NULL,18.11
176302,2011-12-23,NULL,39.90
176309,2011-12-23,2016-07-31,19.13
176409,2011-12-24,NULL,27.73
176509,2011-12-25,NULL,71.96
176552,2011-12-26,NULL,26.61
176602,2012-01-22,NULL,27.15
176838,2011-12-27,NULL,25.43
177056,2011-12-27,NULL,15.97
177081,2011-12-27,NULL,76.40
177206,2011-12-28,NULL,15.60
177220,2011-12-28,NULL,37.75
177320,2012-01-17,NULL,18.29
177381,2011-12-28,NULL,37.20
177524,2011-12-29,NULL,26.48
177538,2011-12-29,NULL,24.69
177588,2011-12-29,2016-11-09,23.20
177599,2011-12-29,NULL,55.61
177874,2011-12-30,NULL,29.90
177888,2011-12-30,NULL,23.54
178049,2011-12-30,NULL,23.43
178224,2012-02-01,NULL,25.87
178531,2012-01-02,NULL,31.44
178774,2012-01-03,NULL,28.50
648212,2015-04-29,2016-10-28,17.19
648244,2015-03-30,NULL,32.33
648255,2015-03-30,NULL,30.58
648287,2015-03-30,NULL,27.05
648362,2015-03-30,NULL,27.36
648394,2015-03-30,NULL,28.47
648512,2015-03-30,NULL,19.44
648519,2015-04-17,NULL,15.09
648555,2015-03-30,NULL,17.16
648562,2015-04-12,NULL,40.05
648598,2015-03-30,NULL,37.02
648612,2015-03-30,2016-04-30,51.96
648637,2015-03-31,NULL,31.70
648662,2015-03-31,NULL,18.18
648687,2015-03-31,NULL,29.46
648698,2015-03-31,NULL,46.10
648812,2015-03-31,NULL,34.19
279893,2013-01-03,NULL,27.75
280154,2013-01-03,NULL,33.90
280161,2013-01-03,NULL,26.80
280197,2013-01-04,NULL,27.34
280261,2013-01-04,NULL,12.73
280361,2013-01-04,NULL,36.83
280447,2013-01-04,NULL,21.02
280504,2013-01-04,NULL,18.53
280597,2013-01-05,NULL,19.86
280654,2013-01-27,NULL,28.30
280661,2013-01-20,NULL,21.31
70739,2010-06-21,NULL,27.70
70746,2010-06-21,NULL,36.65
70789,2010-06-21,NULL,39.77
70839,2010-06-22,NULL,28.62
70871,2010-06-22,NULL,21.21
70914,2010-06-22,NULL,10.63
794412,2016-01-05,NULL,12.20
794444,2015-12-22,NULL,39.69
794480,2015-12-22,NULL,23.95
794494,2015-12-22,NULL,14.20
794523,2015-12-22,NULL,29.02
794623,2015-12-22,NULL,19.46
794705,2015-12-22,NULL,23.37
794973,2015-12-22,NULL,67.10
795380,2015-12-23,NULL,26.23
795473,2015-12-23,NULL,33.15
795573,2015-12-23,2016-02-24,24.57
650659,2015-04-03,NULL,27.32
650670,2015-04-03,2016-10-22,44.35
650845,2015-04-03,2016-12-30,38.00
650902,2015-04-03,2016-01-15,23.33
650945,2015-04-04,NULL,24.42
531006,2014-08-22,NULL,15.39
531017,2014-08-23,NULL,38.57
531124,2014-08-23,NULL,39.40
531149,2014-08-23,2016-08-31,12.63
531367,2014-08-26,NULL,25.63
284573,2013-01-16,2016-09-22,17.27
284634,2013-02-04,NULL,19.09
284798,2013-01-17,2016-06-17,36.74
284916,2013-01-17,NULL,64.96
284948,2013-01-17,NULL,39.71
285023,2013-01-17,NULL,24.55
285102,2013-01-17,NULL,89.95
285191,2013-01-18,NULL,35.62
285777,2013-01-20,NULL,25.44
285802,2013-01-20,NULL,15.16
286556,2013-02-11,NULL,44.98
286645,2013-01-22,NULL,25.10
286713,2013-01-22,NULL,24.44
286745,2013-01-23,NULL,24.64
286845,2013-01-23,NULL,10.20
286870,2013-02-23,NULL,10.28
286988,2013-01-23,NULL,37.09
287006,2013-02-24,NULL,12.43
287020,2013-01-23,NULL,40.16
287138,2013-01-24,NULL,29.37
287281,2013-02-13,NULL,39.33
287299,2013-01-24,NULL,33.94
287374,2013-02-16,NULL,21.43
287985,2013-01-27,NULL,10.39
288149,2013-01-27,NULL,10.68
288310,2013-01-28,NULL,39.34
288578,2013-01-29,2016-02-05,21.80
288735,2013-02-18,NULL,30.60
288828,2013-01-29,NULL,26.02
76612,2010-08-02,NULL,20.15
76669,2010-08-02,NULL,18.80
76705,2010-08-02,NULL,18.86
76755,2010-08-03,NULL,16.57
76794,2010-08-03,NULL,42.05
76805,2010-08-03,2016-10-24,22.83
76869,2010-08-30,NULL,30.44
77062,2010-08-04,NULL,49.95
77080,2010-08-04,NULL,42.27
187516,2012-02-03,NULL,40.15
187548,2012-02-03,NULL,29.84
187634,2012-02-04,NULL,11.83
187698,2012-02-04,2016-01-13,25.76
187723,2012-02-04,NULL,56.22
187916,2012-02-05,2016-01-25,24.72
187934,2012-02-05,NULL,29.48
187952,2012-02-05,NULL,38.74
187966,2012-02-06,NULL,35.26
188002,2012-03-03,NULL,33.46
529488,2014-09-17,NULL,16.26
529502,2014-09-05,NULL,21.09
529552,2014-08-20,NULL,34.90
529627,2014-08-20,2016-11-21,35.29
529645,2014-08-20,NULL,26.75
529802,2014-08-20,NULL,23.12
529838,2014-08-20,NULL,40.27
530081,2014-08-21,NULL,22.91
530113,2014-08-21,NULL,29.23
530231,2014-09-25,NULL,31.58
530499,2014-08-22,NULL,13.87
530513,2014-08-22,NULL,28.53
530767,2014-08-22,NULL,17.65
530874,2014-08-22,NULL,33.33
530906,2014-08-22,NULL,21.70
530942,2014-08-22,NULL,11.63
793712,2015-12-21,NULL,16.36
793837,2015-12-21,NULL,24.89
793869,2015-12-21,NULL,78.74
794155,2015-12-21,2016-06-16,23.81
794162,2015-12-21,NULL,17.40
794180,2015-12-21,NULL,26.90
794230,2015-12-21,2016-10-24,29.56
794255,2015-12-21,NULL,35.17
794330,2015-12-21,NULL,17.18
794355,2016-01-11,NULL,19.81
794387,2015-12-22,2016-02-15,26.01
796391,2016-01-23,NULL,39.07
796452,2015-12-26,NULL,41.20
796502,2015-12-26,2016-09-01,27.99
796577,2015-12-26,2016-03-10,54.81
796609,2015-12-26,NULL,20.36
796802,2015-12-27,2016-01-27,10.10
796820,2016-01-24,NULL,51.10
796895,2015-12-27,NULL,36.83
796963,2015-12-27,NULL,67.36
797027,2015-12-28,NULL,23.45
797102,2016-01-22,NULL,40.46
797113,2015-12-28,NULL,28.22
797313,2015-12-28,NULL,34.99
797431,2015-12-28,NULL,26.43
531860,2014-08-25,NULL,42.95
532085,2014-08-25,NULL,46.32
532235,2014-08-25,NULL,102.03
402418,2013-12-12,NULL,27.23
402450,2013-11-13,NULL,34.21
402518,2013-11-14,NULL,23.59
402535,2013-12-11,NULL,41.18
394681,2013-10-25,NULL,20.08
394730,2013-10-25,2016-02-11,29.94
394981,2013-10-26,NULL,14.63
395147,2013-10-26,NULL,27.00
395149,2013-11-19,NULL,8.81
395215,2013-11-18,NULL,21.05
395266,2013-10-27,2016-09-02,15.77
395398,2013-10-27,NULL,21.37
395581,2013-10-28,2016-08-01,15.25
395632,2013-11-21,2016-03-14,30.35
395681,2013-10-28,2016-04-11,39.33
395751,2013-10-28,2016-08-02,20.02
395798,2013-10-28,NULL,46.24
395915,2013-10-29,NULL,13.74
395934,2013-10-29,NULL,11.12
395983,2013-10-29,NULL,39.45
396017,2013-10-29,NULL,57.57
396032,2013-10-29,NULL,25.43
396098,2013-10-29,2016-10-18,19.08
396168,2013-10-29,NULL,37.91
396285,2013-10-29,NULL,6.92
281203,2013-01-07,NULL,35.15
281269,2013-01-07,NULL,13.44
281401,2013-01-07,NULL,44.25
281635,2013-01-08,NULL,21.50
281669,2013-01-08,NULL,27.38
281754,2013-01-08,NULL,23.75
281788,2013-01-08,NULL,21.96
281869,2013-02-07,NULL,17.68
281888,2013-01-08,NULL,17.94
282005,2013-01-09,NULL,13.40
282154,2013-02-05,NULL,21.73
282271,2013-01-09,NULL,29.63
799889,2016-01-01,NULL,98.78
799908,2016-01-01,NULL,11.31
800040,2016-01-02,NULL,23.46
800072,2016-01-02,NULL,35.91
800206,2016-01-02,NULL,23.50
800257,2016-01-14,NULL,27.83
800276,2016-01-02,NULL,40.20
800357,2016-01-02,NULL,32.78
800423,2016-01-02,NULL,27.13
800527,2016-01-03,NULL,14.45
800559,2016-01-03,NULL,37.61
800610,2016-01-03,NULL,41.14
800725,2016-01-03,NULL,40.26
800757,2016-01-03,NULL,27.01
800810,2016-01-03,2016-05-02,27.26
800861,2016-01-04,NULL,13.04
800927,2016-01-04,2016-09-08,26.21
800976,2016-01-04,NULL,27.27
801010,2016-01-04,NULL,27.27
801095,2016-02-03,NULL,12.78
801127,2016-01-04,NULL,15.91
801144,2016-01-17,NULL,31.47
801161,2016-01-04,NULL,25.58
801212,2016-01-04,NULL,10.09
801276,2016-01-04,NULL,15.38
801278,2016-01-04,NULL,24.41
801344,2016-01-04,NULL,13.97
801412,2016-01-04,NULL,18.46
801510,2016-01-04,NULL,25.75
801661,2016-01-05,2016-01-09,27.13
654057,2015-04-10,NULL,39.27
654106,2015-04-10,NULL,47.46
654223,2015-04-10,NULL,37.88
654293,2015-04-11,NULL,20.13
654374,2015-04-11,2016-02-25,35.12
654476,2015-04-11,NULL,14.60
654491,2015-04-11,NULL,11.43
654493,2015-04-11,NULL,36.93
654510,2015-04-11,NULL,51.55
654527,2015-04-11,NULL,34.02
654591,2015-04-11,NULL,31.30
654640,2015-04-11,NULL,13.60
654710,2015-04-11,NULL,78.39
654759,2015-04-11,NULL,14.07
654808,2015-04-12,NULL,17.77
285915,2013-01-20,NULL,20.73
285932,2013-02-19,NULL,29.83
285983,2013-01-21,NULL,41.30
286702,2013-01-22,2016-08-31,38.44
286719,2013-02-16,NULL,26.35
286732,2013-01-23,NULL,12.19
286817,2013-01-23,NULL,11.70
286819,2013-02-12,NULL,23.93
286834,2013-01-23,NULL,19.62
286849,2013-01-23,NULL,21.71
286936,2013-01-23,NULL,38.17
287019,2013-01-23,2016-12-26,54.80
287066,2013-01-23,NULL,23.49
287153,2013-01-24,NULL,22.25
654925,2015-04-12,NULL,14.55
654959,2015-04-12,NULL,37.73
654976,2015-04-12,NULL,34.35
654991,2015-04-12,NULL,19.47
655159,2015-04-13,NULL,55.33
655259,2015-04-13,NULL,14.28
655310,2015-04-13,2016-07-12,22.68
655312,2015-04-13,NULL,20.58
655342,2015-04-13,NULL,25.55
655359,2015-04-13,NULL,18.31
655444,2015-04-13,2016-08-05,46.93
655476,2015-04-13,NULL,15.46
655593,2015-04-14,NULL,43.41
655595,2015-05-12,NULL,17.08
655612,2015-04-14,NULL,16.10
655778,2015-04-14,NULL,23.37
655846,2015-04-14,NULL,33.78
655880,2015-04-14,NULL,18.32
656012,2015-04-14,2016-10-28,45.04
287202,2013-01-24,NULL,43.65
287304,2013-01-24,NULL,18.79
287402,2013-01-24,2016-05-25,18.66
287417,2013-01-24,2016-08-10,19.20
287421,2013-01-24,NULL,46.48
287434,2013-01-25,NULL,18.78
287521,2013-01-25,NULL,21.70
287651,2013-01-25,2016-05-10,31.97
287687,2013-01-25,NULL,28.05
287804,2013-01-26,NULL,23.74
287902,2013-01-28,2016-06-14,23.56
287921,2013-02-25,NULL,14.35
288053,2013-01-27,NULL,19.46
918415,2016-08-24,NULL,19.92
918800,2016-07-29,NULL,12.33
918915,2016-07-30,NULL,27.36
919334,2016-07-30,NULL,16.02
919017,2016-07-30,NULL,32.04
919049,2016-08-17,NULL,49.42
805924,2016-01-12,NULL,34.96
805958,2016-01-12,NULL,18.50
805975,2016-02-10,NULL,16.24
805988,2016-02-02,NULL,20.40
806005,2016-01-12,NULL,30.50
806073,2016-01-12,NULL,19.38
806075,2016-02-10,NULL,23.25
806173,2016-01-12,NULL,16.01
806192,2016-01-12,NULL,18.80
806222,2016-01-12,NULL,21.23
806356,2016-01-12,NULL,27.20
806375,2016-01-12,NULL,17.88
806458,2016-01-13,NULL,19.34
806473,2016-01-13,NULL,51.33
806507,2016-01-13,NULL,37.58
806526,2016-01-13,NULL,31.28
806560,2016-01-13,2016-09-20,18.52
806690,2016-01-13,NULL,15.86
806726,2016-01-13,NULL,29.45
806809,2016-01-13,2016-09-07,21.31
806826,2016-01-13,NULL,33.09
806909,2016-01-13,NULL,38.67
807041,2016-01-14,2016-11-22,13.94
807045,2016-01-14,NULL,73.88
807094,2016-01-14,NULL,26.94
807158,2016-01-14,NULL,36.88
807194,2016-01-14,2016-01-14,17.79
807292,2016-01-14,NULL,41.79
807326,2016-01-14,NULL,42.22
807377,2016-01-14,2016-01-22,27.57
807411,2016-01-14,NULL,24.65
807628,2016-01-15,NULL,18.04
807662,2016-01-15,NULL,27.82
807796,2016-01-15,NULL,15.24
807845,2016-01-15,NULL,23.67
922359,2016-08-04,NULL,44.88
921976,2016-08-04,NULL,24.82
922040,2016-08-04,NULL,17.96
922059,2016-08-04,NULL,28.78
921957,2016-08-04,2016-09-08,30.49
922125,2016-08-22,NULL,26.26
922474,2016-08-04,NULL,15.10
922461,2016-08-04,2016-11-02,30.82
922476,2016-08-04,NULL,21.96
922510,2016-08-04,NULL,42.69
922525,2016-08-04,NULL,14.74
922678,2016-08-05,NULL,37.99
922695,2016-08-05,NULL,16.16
922778,2016-08-05,NULL,24.89
922825,2016-08-05,2016-09-17,23.30
922742,2016-08-05,NULL,10.29
923061,2016-08-05,2016-10-06,35.27
922859,2016-08-05,NULL,25.55
661443,2015-04-25,NULL,59.33
661594,2015-05-20,2016-04-19,18.83
661596,2015-05-17,NULL,15.62
661645,2015-05-16,NULL,16.69
661726,2015-04-26,NULL,13.30
661777,2015-04-26,NULL,36.80
661811,2015-04-26,NULL,19.09
661879,2015-04-26,NULL,36.31
662047,2015-04-27,2016-02-04,18.89
662081,2015-04-27,NULL,17.87
662164,2015-04-27,NULL,28.40
662179,2015-04-27,NULL,17.69
662194,2015-04-27,NULL,46.14
662281,2015-04-27,2016-08-12,31.24
662549,2015-04-28,NULL,49.89
662715,2015-05-27,NULL,17.72
662730,2015-04-28,NULL,12.19
662881,2015-04-28,NULL,29.26
662913,2015-04-28,NULL,18.91
663047,2015-04-29,NULL,29.90
663081,2015-04-29,NULL,36.32
663130,2015-04-29,NULL,21.08
539109,2014-09-08,NULL,11.87
539141,2014-09-08,NULL,11.31
539358,2014-09-28,NULL,32.61
539375,2014-10-07,NULL,41.89
539443,2014-09-10,NULL,9.43
539460,2014-09-09,NULL,12.65
539475,2014-09-09,NULL,21.01
539594,2014-09-09,NULL,14.66
539709,2014-10-05,NULL,13.74
539728,2014-09-09,NULL,44.27
539928,2014-09-12,NULL,15.49
539962,2014-10-07,2016-11-19,21.52
918615,2016-07-29,2016-08-05,28.43
918232,2016-07-29,NULL,25.84
798865,2015-12-30,NULL,24.05
798908,2015-12-30,NULL,22.80
798915,2015-12-30,NULL,24.00
798965,2015-12-30,NULL,26.89
799033,2016-01-28,NULL,16.24
799040,2015-12-30,NULL,36.73
799219,2016-01-02,NULL,30.58
799258,2015-12-31,NULL,30.29
799294,2015-12-31,2016-09-09,24.43
799308,2016-01-29,NULL,28.81
799358,2015-12-31,NULL,9.96
799444,2016-01-28,NULL,26.83
799458,2015-12-31,NULL,31.59
799494,2015-12-31,NULL,31.63
799576,2015-12-31,NULL,29.78
652647,2015-04-08,2016-01-08,18.00
652951,2015-04-08,NULL,26.07
652990,2015-04-08,NULL,27.55
653001,2015-04-08,NULL,23.39
653065,2015-04-08,2016-11-15,20.83
653101,2015-05-06,NULL,9.45
653233,2015-04-09,NULL,18.32
653326,2015-04-09,2016-04-06,14.89
653333,2015-05-08,NULL,19.47
534959,2014-09-19,NULL,28.54
534977,2014-08-30,NULL,27.45
535084,2014-08-31,NULL,32.12
535120,2014-08-31,NULL,17.41
535127,2014-08-31,NULL,24.41
653737,2015-04-10,NULL,28.94
653801,2015-05-05,NULL,21.68
653812,2015-04-10,NULL,14.01
653844,2015-04-10,NULL,36.35
290541,2013-02-21,2016-02-04,30.37
290555,2013-02-03,NULL,16.67
290630,2013-02-04,NULL,31.91
290655,2013-02-04,2016-01-14,17.38
290748,2013-02-04,NULL,25.65
77700,2010-08-09,NULL,24.69
77714,2010-08-09,NULL,48.37
77732,2010-08-09,NULL,38.07
77789,2010-08-09,NULL,15.69
77882,2010-08-10,NULL,28.91
78043,2010-09-07,NULL,32.31
78243,2010-08-12,NULL,31.72
78357,2010-08-12,NULL,87.50
78482,2010-08-13,NULL,16.88
78507,2010-08-13,NULL,23.57
78643,2010-08-28,NULL,17.17
78686,2010-08-15,NULL,39.98
536863,2014-09-04,NULL,25.11
536881,2014-09-04,NULL,22.36
536974,2014-09-04,NULL,18.15
537267,2014-09-04,NULL,25.41
537299,2014-09-04,NULL,32.85
409183,2013-12-01,NULL,14.80
409208,2013-12-02,NULL,8.64
409297,2013-12-02,NULL,23.85
409308,2013-12-02,NULL,12.20
409315,2013-12-02,NULL,31.63
409501,2013-12-04,NULL,36.34
84634,2010-09-18,NULL,18.38
84677,2010-09-19,NULL,14.00
84727,2010-10-13,NULL,14.89
84834,2010-09-20,NULL,44.69
84995,2010-09-21,NULL,44.05
85020,2010-09-21,NULL,22.89
85059,2010-09-21,NULL,74.69
85077,2010-09-21,NULL,38.96
543944,2014-09-17,NULL,16.66
544144,2014-09-18,2016-07-18,19.03
85295,2010-09-22,NULL,47.66
85463,2010-09-23,NULL,41.85
85545,2010-09-24,NULL,47.21
544162,2014-09-18,NULL,23.64
544237,2014-10-15,NULL,23.04
85670,2010-09-25,2016-03-02,19.96
544462,2014-09-19,NULL,14.84
544519,2014-09-18,NULL,31.59
544537,2014-09-18,2016-05-29,27.29
544544,2014-09-18,NULL,28.92
544587,2014-09-18,NULL,13.01
544655,2014-09-19,NULL,28.09
544730,2014-09-19,NULL,37.50
544737,2014-09-19,NULL,13.84
544755,2014-10-19,NULL,49.32
544837,2014-09-19,NULL,33.35
298061,2013-02-26,NULL,35.02
298079,2013-02-26,NULL,26.14
298204,2013-02-27,NULL,19.20
298254,2013-02-27,NULL,27.38
298393,2013-02-27,NULL,20.30
298418,2013-02-27,NULL,19.58
298436,2013-03-19,NULL,43.84
298447,2013-03-26,NULL,31.83
298511,2013-02-27,NULL,70.31
298554,2013-02-28,NULL,36.14
298561,2013-03-29,NULL,19.87
298679,2013-02-28,NULL,30.70
298722,2013-02-28,NULL,31.69
298772,2013-02-28,NULL,23.10
298854,2013-03-28,NULL,30.01
298911,2013-02-28,NULL,30.79
298940,2013-03-01,NULL,19.55
299040,2013-03-01,NULL,57.10
299165,2013-03-01,NULL,11.26
299190,2013-03-01,NULL,41.31
299229,2013-03-01,NULL,36.55
299240,2013-03-01,NULL,34.83
299329,2013-03-26,NULL,18.46
299372,2013-03-28,2016-04-25,35.67
299379,2013-03-01,NULL,28.70
662743,2015-04-28,NULL,7.65
86163,2010-09-28,NULL,27.70
86188,2010-09-29,NULL,12.08
86263,2010-09-29,NULL,55.10
86531,2010-10-01,NULL,14.48
86606,2010-10-01,NULL,35.21
86788,2010-10-02,NULL,9.91
409533,2013-12-04,NULL,15.58
409608,2013-12-02,NULL,34.72
409715,2013-12-03,2016-08-28,16.49
409919,2013-12-03,NULL,31.02
409926,2014-01-02,2016-01-15,8.70
410001,2013-12-24,NULL,18.34
410019,2013-12-03,NULL,17.89
410058,2013-12-03,NULL,35.52
410258,2014-01-01,NULL,59.29
410451,2013-12-04,NULL,16.75
410569,2013-12-05,NULL,34.22
410601,2014-01-01,NULL,33.19
410844,2013-12-05,NULL,38.99
410919,2013-12-06,NULL,22.73
411012,2013-12-06,2016-09-03,51.86
411019,2013-12-06,NULL,31.22
411094,2013-12-06,NULL,28.03
411112,2014-01-07,NULL,53.09
411155,2013-12-06,NULL,41.83
411162,2013-12-06,NULL,14.42
411219,2013-12-26,2016-04-25,33.37
411244,2013-12-06,NULL,48.55
924584,2016-08-08,NULL,22.38
924277,2016-08-08,NULL,29.99
924502,2016-08-08,2016-11-21,85.70
924795,2016-08-08,NULL,13.12
924845,2016-08-08,NULL,18.99
924895,2016-08-08,NULL,23.63
925088,2016-08-09,NULL,16.49
925406,2016-09-02,NULL,17.66
924995,2016-08-31,NULL,24.63
925027,2016-08-09,NULL,17.49
924988,2016-08-09,2016-11-08,49.56
925120,2016-08-09,NULL,18.00
925195,2016-08-09,NULL,20.51
411555,2014-01-06,NULL,24.94
411605,2013-12-07,NULL,47.14
411630,2014-01-01,2016-04-28,27.81
411762,2013-12-08,NULL,22.67
411855,2013-12-08,NULL,32.74
411898,2013-12-09,NULL,31.20
411923,2014-01-08,NULL,27.60
411973,2013-12-09,NULL,35.04
412016,2014-01-08,NULL,35.26
412130,2013-12-30,NULL,9.69
412166,2014-01-04,NULL,13.20
412280,2013-12-10,NULL,27.69
412591,2014-01-06,NULL,41.03
412598,2014-01-07,NULL,11.52
412927,2013-12-17,NULL,12.43
413034,2014-01-10,NULL,21.21
545891,2014-09-21,2016-08-31,27.93
545930,2014-10-09,NULL,39.78
546005,2014-09-22,NULL,42.59
546134,2014-09-22,NULL,35.23
546148,2014-09-22,NULL,41.28
546184,2014-09-22,NULL,10.41
546316,2014-10-20,NULL,37.58
546366,2014-09-22,NULL,23.24
546484,2014-09-22,NULL,26.61
546498,2014-10-15,NULL,20.45
546591,2014-09-23,NULL,40.49
546702,2014-09-23,NULL,35.34
546734,2014-10-21,NULL,11.12
546777,2014-09-23,NULL,18.40
546827,2014-09-23,2016-07-29,13.18
546884,2014-09-23,NULL,19.57
547052,2014-09-23,NULL,59.92
905600,2016-08-02,NULL,31.18
906011,2016-07-08,NULL,14.30
906204,2016-07-08,NULL,45.24
906468,2016-07-30,NULL,18.52
906579,2016-07-16,NULL,30.93
906568,2016-07-09,NULL,10.09
906611,2016-07-09,NULL,14.39
906268,2016-07-09,NULL,36.49
906697,2016-07-09,NULL,13.29
906511,2016-07-09,NULL,38.71
906597,2016-08-06,NULL,75.30
906779,2016-08-07,NULL,31.52
906829,2016-07-10,NULL,30.35
906811,2016-07-10,NULL,18.62
906822,2016-07-10,NULL,33.47
906904,2016-07-10,2016-10-06,39.55
906936,2016-08-06,NULL,27.90
907154,2016-07-10,NULL,23.39
643005,2015-03-20,NULL,15.14
643123,2015-03-20,2016-10-24,26.46
643198,2015-03-20,NULL,18.23
908819,2016-07-13,2016-10-27,46.65
908676,2016-07-13,NULL,35.50
908708,2016-07-13,2016-08-08,25.13
908994,2016-07-13,NULL,27.19
909026,2016-07-24,NULL,16.13
909069,2016-08-07,NULL,26.61
909083,2016-07-13,NULL,37.92
909487,2016-07-14,NULL,27.96
909169,2016-07-14,NULL,13.88
909344,2016-07-14,NULL,12.97
909387,2016-07-14,2016-08-25,17.33
909276,2016-07-14,NULL,18.20
277455,2012-12-26,NULL,8.02
277530,2012-12-28,NULL,15.06
277812,2012-12-27,NULL,15.29
278037,2012-12-29,2016-03-09,28.58
772391,2015-11-10,NULL,18.66
772405,2015-11-10,NULL,44.41
772406,2015-11-10,NULL,47.85
772488,2015-11-11,2016-07-13,69.46
772506,2015-11-11,NULL,28.73
772591,2015-12-07,NULL,28.43
772624,2015-11-11,2016-04-04,26.60
772806,2015-11-11,NULL,21.40
772906,2015-11-11,NULL,13.89
773092,2015-11-12,NULL,27.82
773409,2015-11-12,NULL,46.69
773441,2015-12-11,NULL,22.13
773460,2015-11-12,NULL,36.79
403243,2013-12-09,NULL,18.08
403597,2013-12-16,NULL,25.89
403611,2013-12-15,NULL,30.20
403729,2013-12-11,NULL,22.21
403779,2013-11-16,NULL,54.41
403812,2013-11-17,NULL,25.80
404012,2013-11-18,NULL,25.41
404065,2013-11-18,NULL,32.76
404080,2013-11-30,NULL,19.40
404162,2013-11-18,NULL,21.02
404197,2013-11-18,NULL,43.59
404297,2013-11-18,NULL,11.60
404580,2013-11-19,NULL,35.30
404666,2013-11-19,NULL,21.99
404730,2013-12-05,NULL,29.80
404834,2013-12-19,2016-07-18,58.39
82367,2010-09-06,NULL,31.54
82449,2010-09-07,NULL,30.03
82514,2010-09-07,NULL,20.97
82517,2010-09-07,NULL,24.67
82749,2010-09-01,NULL,19.55
83132,2010-09-10,NULL,24.24
83303,2010-09-10,NULL,36.51
83353,2010-09-26,NULL,18.17
921781,2016-08-03,NULL,17.34
921800,2016-08-03,NULL,24.88
921714,2016-08-03,NULL,24.96
921699,2016-08-03,NULL,16.17
921817,2016-08-03,NULL,45.69
921900,2016-08-04,NULL,21.88
779443,2015-12-23,NULL,14.00
779575,2015-12-01,NULL,72.67
779611,2015-12-09,NULL,23.53
779725,2015-11-24,NULL,25.41
779726,2015-11-24,2016-01-26,17.47
779843,2015-11-24,NULL,16.17
779944,2015-11-25,NULL,14.01
779976,2015-11-25,2016-06-06,15.46
779993,2015-12-24,NULL,12.56
779994,2015-11-25,2016-02-23,15.00
780011,2015-11-25,NULL,62.51
780012,2015-11-25,2016-10-10,17.69
780093,2015-11-25,NULL,14.71
780126,2015-11-25,2016-11-11,24.65
780179,2015-11-25,NULL,28.35
780261,2015-11-25,NULL,19.80
